Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Gender,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,2020 pop,2021 pop,Total Sales/cap,Units sold/cap
West Gear,1128299,44231,West,California,San Francisco,Women's Apparel,F,70,700,490000,49000,0.1,Outlet,39503200,39145060,0.012517544,
West Gear,1128299,44232,West,California,San Francisco,Men's Street Footwear,M,55,875,481250,144375,0.3,Outlet,39503200,39145060,0.012294016,
West Gear,1128299,44233,West,California,San Francisco,Men's Athletic Footwear,M,60,875,525000,78750,0.15,Outlet,39503200,39145060,0.013411654,
West Gear,1128299,44234,West,California,San Francisco,Women's Street Footwear,F,55,725,398750,119625,0.3,Outlet,39503200,39145060,0.010186471,
West Gear,1128299,44235,West,California,San Francisco,Women's Athletic Footwear,F,55,700,385000,96250,0.25,Outlet,39503200,39145060,0.009835213,
West Gear,1128299,44236,West,California,San Francisco,Men's Apparel,M,65,650,422500,190125,0.45,Outlet,39503200,39145060,0.010793188,
West Gear,1128299,44237,West,California,San Francisco,Women's Apparel,F,70,775,542500,54250,0.1,Outlet,39503200,39145060,0.013858709,
West Gear,1128299,44238,West,California,San Francisco,Men's Street Footwear,M,55,975,536250,160875,0.3,Outlet,39503200,39145060,0.013699047,
West Gear,1128299,44239,West,California,San Francisco,Men's Athletic Footwear,M,60,975,585000,87750,0.15,Outlet,39503200,39145060,0.014944414,
West Gear,1128299,44240,West,California,San Francisco,Women's Street Footwear,F,55,775,426250,127875,0.3,Outlet,39503200,39145060,0.010888986,
West Gear,1128299,44241,West,California,San Francisco,Women's Athletic Footwear,F,55,775,426250,106563,0.25,Outlet,39503200,39145060,0.010888986,
West Gear,1128299,44242,West,California,San Francisco,Men's Apparel,M,65,700,455000,204750,0.45,Outlet,39503200,39145060,0.011623433,
West Gear,1128299,44243,West,California,San Francisco,Women's Apparel,F,70,800,560000,56000,0.1,Outlet,39503200,39145060,0.014305764,
Kohl's,1189833,44244,West,California,San Francisco,Men's Street Footwear,M,35,700,245000,98000,0.4,Outlet,39503200,39145060,0.006258772,
Kohl's,1189833,44245,West,California,San Francisco,Men's Athletic Footwear,M,45,700,315000,78750,0.25,Outlet,39503200,39145060,0.008046992,
Kohl's,1189833,44264,West,California,San Francisco,Women's Street Footwear,F,45,700,315000,126000,0.4,Outlet,39503200,39145060,0.008046992,
Kohl's,1189833,44265,West,California,San Francisco,Women's Athletic Footwear,F,45,550,247500,86625,0.35,Outlet,39503200,39145060,0.006322637,
Kohl's,1189833,44266,West,California,Los Angeles,Men's Apparel,M,50,500,250000,137500,0.55,Outlet,39503200,39145060,0.006386502,
Kohl's,1189833,44267,West,California,Los Angeles,Women's Apparel,F,45,700,315000,63000,0.2,Outlet,39503200,39145060,0.008046992,
Kohl's,1189833,44268,West,California,Los Angeles,Men's Street Footwear,M,35,750,262500,105000,0.4,Outlet,39503200,39145060,0.006705827,
Kohl's,1189833,44269,West,California,Los Angeles,Men's Athletic Footwear,M,45,650,292500,73125,0.25,Outlet,39503200,39145060,0.007472207,
Kohl's,1189833,44270,West,California,Los Angeles,Women's Street Footwear,F,45,675,303750,121500,0.4,Outlet,39503200,39145060,0.0077596,
Kohl's,1189833,44271,West,California,Los Angeles,Women's Athletic Footwear,F,45,525,236250,82688,0.35,Outlet,39503200,39145060,0.006035244,
Kohl's,1189833,44272,West,California,Los Angeles,Men's Apparel,M,50,450,225000,123750,0.55,Outlet,39503200,39145060,0.005747852,
Kohl's,1189833,44273,West,California,Los Angeles,Women's Apparel,F,45,650,292500,58500,0.2,Outlet,39503200,39145060,0.007472207,
Kohl's,1189833,44274,West,California,Los Angeles,Men's Street Footwear,M,35,800,280000,112000,0.4,Outlet,39503200,39145060,0.007152882,
Kohl's,1189833,44275,West,California,Los Angeles,Men's Athletic Footwear,M,45,650,292500,73125,0.25,Outlet,39503200,39145060,0.007472207,
Kohl's,1189833,44276,West,California,Los Angeles,Women's Street Footwear,F,45,650,292500,117000,0.4,Outlet,39503200,39145060,0.007472207,
Kohl's,1189833,44277,West,California,Los Angeles,Women's Athletic Footwear,F,45,550,247500,86625,0.35,Outlet,39503200,39145060,0.006322637,
Kohl's,1189833,44278,West,California,Los Angeles,Men's Apparel,M,50,425,212500,116875,0.55,Outlet,39503200,39145060,0.005428527,
Kohl's,1189833,44292,West,California,Los Angeles,Women's Apparel,F,45,625,281250,56250,0.2,Outlet,39503200,39145060,0.007184815,
Kohl's,1189833,44293,West,California,Los Angeles,Men's Street Footwear,M,45,800,360000,144000,0.4,Outlet,39503200,39145060,0.009196563,
Kohl's,1189833,44294,West,California,Los Angeles,Men's Athletic Footwear,M,50,600,300000,75000,0.25,Outlet,39503200,39145060,0.007663802,
Kohl's,1189833,44295,West,California,Los Angeles,Women's Street Footwear,F,50,625,312500,125000,0.4,Outlet,39503200,39145060,0.007983127,
Kohl's,1189833,44296,West,California,Los Angeles,Women's Athletic Footwear,F,45,525,236250,82688,0.35,Outlet,39503200,39145060,0.006035244,
Kohl's,1189833,44297,West,California,Los Angeles,Men's Apparel,M,50,425,212500,116875,0.55,Outlet,39503200,39145060,0.005428527,
Kohl's,1189833,44298,West,California,Los Angeles,Women's Apparel,F,65,600,390000,78000,0.2,Outlet,39503200,39145060,0.009962943,
Kohl's,1189833,44299,West,California,Los Angeles,Men's Street Footwear,M,45,800,360000,144000,0.4,Outlet,39503200,39145060,0.009196563,
Kohl's,1189833,44300,West,California,Los Angeles,Men's Athletic Footwear,M,50,650,325000,81250,0.25,Outlet,39503200,39145060,0.008302452,
Kohl's,1189833,44301,West,California,Los Angeles,Women's Street Footwear,F,50,650,325000,130000,0.4,Outlet,39503200,39145060,0.008302452,
Kohl's,1189833,44302,West,California,Los Angeles,Women's Athletic Footwear,F,45,550,247500,86625,0.35,Outlet,39503200,39145060,0.006322637,
Kohl's,1189833,44303,West,California,Los Angeles,Men's Apparel,M,50,450,225000,123750,0.55,Outlet,39503200,39145060,0.005747852,
Kohl's,1189833,44304,West,California,Los Angeles,Women's Apparel,F,65,625,406250,81250,0.2,Outlet,39503200,39145060,0.010378066,
Kohl's,1189833,44305,West,California,Los Angeles,Men's Street Footwear,M,45,900,405000,162000,0.4,Outlet,39503200,39145060,0.010346133,
Kohl's,1189833,44306,West,California,Los Angeles,Men's Athletic Footwear,M,50,750,375000,93750,0.25,Outlet,39503200,39145060,0.009579753,
Kohl's,1189833,44307,West,California,Los Angeles,Women's Street Footwear,F,50,750,375000,150000,0.4,Outlet,39503200,39145060,0.009579753,
Kohl's,1189833,44308,West,California,Los Angeles,Women's Athletic Footwear,F,45,625,281250,98438,0.35,Outlet,39503200,39145060,0.007184815,
Kohl's,1189833,44309,West,California,Los Angeles,Men's Apparel,M,50,500,250000,137500,0.55,Outlet,39503200,39145060,0.006386502,
Kohl's,1189833,44310,West,California,Los Angeles,Women's Apparel,F,65,800,520000,104000,0.2,Outlet,39503200,39145060,0.013283924,
Kohl's,1189833,44311,West,California,Los Angeles,Men's Street Footwear,M,45,950,427500,171000,0.4,Outlet,39503200,39145060,0.010920918,
Kohl's,1189833,44312,West,California,Los Angeles,Men's Athletic Footwear,M,50,800,400000,100000,0.25,Outlet,39503200,39145060,0.010218403,
Kohl's,1189833,44313,West,California,Los Angeles,Women's Street Footwear,F,50,750,375000,150000,0.4,Outlet,39503200,39145060,0.009579753,
Kohl's,1189833,44314,West,California,Los Angeles,Women's Athletic Footwear,F,45,650,292500,102375,0.35,Outlet,39503200,39145060,0.007472207,
Kohl's,1189833,44315,West,California,Los Angeles,Men's Apparel,M,50,700,350000,192500,0.55,Outlet,39503200,39145060,0.008941103,
Kohl's,1189833,44316,West,California,Los Angeles,Women's Apparel,F,65,700,455000,91000,0.2,Outlet,39503200,39145060,0.011623433,
Kohl's,1189833,44317,West,California,Los Angeles,Men's Street Footwear,M,50,900,450000,180000,0.4,Outlet,39503200,39145060,0.011495703,
Kohl's,1189833,44318,West,California,Los Angeles,Men's Athletic Footwear,M,55,850,467500,116875,0.25,Outlet,39503200,39145060,0.011942759,
Kohl's,1189833,44319,West,California,Los Angeles,Women's Street Footwear,F,50,725,362500,145000,0.4,Outlet,39503200,39145060,0.009260428,
Kohl's,1189833,44320,West,California,Los Angeles,Women's Athletic Footwear,F,50,675,337500,118125,0.35,Outlet,39503200,39145060,0.008621778,
Kohl's,1189833,44321,West,California,Los Angeles,Men's Apparel,M,60,675,405000,222750,0.55,Outlet,39503200,39145060,0.010346133,
Kohl's,1189833,44322,West,California,Los Angeles,Women's Apparel,F,65,650,422500,84500,0.2,Outlet,39503200,39145060,0.010793188,
Kohl's,1189833,44323,West,California,Los Angeles,Men's Street Footwear,M,50,850,425000,170000,0.4,Outlet,39503200,39145060,0.010857053,
Kohl's,1189833,44324,West,California,Los Angeles,Men's Athletic Footwear,M,55,850,467500,116875,0.25,Outlet,39503200,39145060,0.011942759,
Kohl's,1189833,44325,West,California,Los Angeles,Women's Street Footwear,F,50,700,350000,140000,0.4,Outlet,39503200,39145060,0.008941103,
Kohl's,1189833,44326,West,California,Los Angeles,Women's Athletic Footwear,F,50,650,325000,113750,0.35,Outlet,39503200,39145060,0.008302452,
Kohl's,1189833,44327,West,California,Los Angeles,Men's Apparel,M,60,650,390000,214500,0.55,Outlet,39503200,39145060,0.009962943,
Kohl's,1189833,44328,West,California,Los Angeles,Women's Apparel,F,65,700,455000,91000,0.2,Outlet,39503200,39145060,0.011623433,
Kohl's,1189833,44329,West,California,Los Angeles,Men's Street Footwear,M,50,800,400000,160000,0.4,Outlet,39503200,39145060,0.010218403,
Kohl's,1189833,44330,West,California,Los Angeles,Men's Athletic Footwear,M,55,800,440000,110000,0.25,Outlet,39503200,39145060,0.011240243,
Kohl's,1189833,44331,West,California,Los Angeles,Women's Street Footwear,F,50,650,325000,130000,0.4,Outlet,39503200,39145060,0.008302452,
Kohl's,1189833,44332,West,California,Los Angeles,Women's Athletic Footwear,F,50,625,312500,109375,0.35,Outlet,39503200,39145060,0.007983127,
Kohl's,1189833,44333,West,California,Los Angeles,Men's Apparel,M,60,600,360000,198000,0.55,Outlet,39503200,39145060,0.009196563,
Kohl's,1189833,44334,West,California,Los Angeles,Women's Apparel,F,65,650,422500,84500,0.2,Outlet,39503200,39145060,0.010793188,
Kohl's,1189833,44335,West,California,Los Angeles,Men's Street Footwear,M,50,825,412500,165000,0.4,Outlet,39503200,39145060,0.010537728,
Kohl's,1189833,44336,West,California,Los Angeles,Men's Athletic Footwear,M,55,825,453750,113438,0.25,Outlet,39503200,39145060,0.011591501,
Kohl's,1189833,44337,West,California,Los Angeles,Women's Street Footwear,F,50,675,337500,135000,0.4,Outlet,39503200,39145060,0.008621778,
Kohl's,1189833,44338,West,California,Los Angeles,Women's Athletic Footwear,F,50,650,325000,113750,0.35,Outlet,39503200,39145060,0.008302452,
Kohl's,1189833,44339,West,California,Los Angeles,Men's Apparel,M,60,600,360000,198000,0.55,Outlet,39503200,39145060,0.009196563,
Kohl's,1189833,44340,West,California,Los Angeles,Women's Apparel,F,65,700,455000,91000,0.2,Outlet,39503200,39145060,0.011623433,
Kohl's,1189833,44341,West,California,Los Angeles,Men's Street Footwear,M,50,900,450000,180000,0.4,Outlet,39503200,39145060,0.011495703,
Kohl's,1189833,44342,West,California,Los Angeles,Men's Athletic Footwear,M,55,900,495000,123750,0.25,Outlet,39503200,39145060,0.012645274,
Kohl's,1189833,44343,West,California,Los Angeles,Women's Street Footwear,F,50,700,350000,140000,0.4,Outlet,39503200,39145060,0.008941103,
Kohl's,1189833,44344,West,California,Los Angeles,Women's Athletic Footwear,F,50,700,350000,122500,0.35,Outlet,39503200,39145060,0.008941103,
Kohl's,1189833,44345,West,California,Los Angeles,Men's Apparel,M,60,625,375000,206250,0.55,Outlet,39503200,39145060,0.009579753,
Kohl's,1189833,44346,West,California,Los Angeles,Women's Apparel,F,65,725,471250,94250,0.2,Outlet,39503200,39145060,0.012038556,
Foot Locker,1185732,44347,West,California,Los Angeles,Men's Street Footwear,M,45,475,213750,85500,0.4,Outlet,39503200,39145060,0.005460459,
Foot Locker,1185732,44348,West,California,Los Angeles,Men's Athletic Footwear,M,45,275,123750,43313,0.35,Outlet,39503200,39145060,0.003161318,
Foot Locker,1185732,44349,West,California,Los Angeles,Women's Street Footwear,F,35,275,96250,33688,0.35,Outlet,39503200,39145060,0.002458803,
Foot Locker,1185732,44350,West,California,Los Angeles,Women's Athletic Footwear,F,40,125,50000,20000,0.4,Outlet,39503200,39145060,0.0012773,
Foot Locker,1185732,44351,Midwest,Illinois,Chicago,Men's Apparel,M,55,175,96250,33688,0.35,Outlet,12790357,12690341,0.007584509,
Foot Locker,1185732,44352,Midwest,Illinois,Chicago,Women's Apparel,F,45,275,123750,61875,0.5,Outlet,12790357,12690341,0.009751511,
Foot Locker,1185732,44353,Midwest,Illinois,Chicago,Men's Street Footwear,M,45,525,236250,94500,0.4,Outlet,12790357,12690341,0.018616521,
Foot Locker,1185732,44354,Midwest,Illinois,Chicago,Men's Athletic Footwear,M,45,175,78750,27563,0.35,Outlet,12790357,12690341,0.006205507,
Foot Locker,1185732,44355,Midwest,Illinois,Chicago,Women's Street Footwear,F,35,225,78750,27563,0.35,Outlet,12790357,12690341,0.006205507,
Foot Locker,1185732,44356,Midwest,Illinois,Chicago,Women's Athletic Footwear,F,40,100,40000,16000,0.4,Outlet,12790357,12690341,0.003152004,
Foot Locker,1185732,44357,Midwest,Illinois,Chicago,Men's Apparel,M,55,175,96250,33688,0.35,Outlet,12790357,12690341,0.007584509,
Foot Locker,1185732,44358,Midwest,Illinois,Chicago,Women's Apparel,F,45,275,123750,61875,0.5,Outlet,12790357,12690341,0.009751511,
Foot Locker,1185732,44359,Midwest,Illinois,Chicago,Men's Street Footwear,M,50,495,247500,99000,0.4,Outlet,12790357,12690341,0.019503022,
Foot Locker,1185732,44360,Midwest,Illinois,Chicago,Men's Athletic Footwear,M,50,200,100000,35000,0.35,Outlet,12790357,12690341,0.007880009,
Foot Locker,1185732,44361,Midwest,Illinois,Chicago,Women's Street Footwear,F,40,225,90000,31500,0.35,Outlet,12790357,12690341,0.007092008,
Foot Locker,1185732,44362,Midwest,Illinois,Chicago,Women's Athletic Footwear,F,45,75,33750,13500,0.4,Outlet,12790357,12690341,0.002659503,
Foot Locker,1185732,44363,Midwest,Illinois,Chicago,Men's Apparel,M,60,125,75000,26250,0.35,Outlet,12790357,12690341,0.005910007,
Foot Locker,1185732,44364,Midwest,Illinois,Chicago,Women's Apparel,F,50,225,112500,56250,0.5,Outlet,12790357,12690341,0.00886501,
Foot Locker,1185732,44365,Midwest,Illinois,Chicago,Men's Street Footwear,M,50,450,225000,90000,0.4,Outlet,12790357,12690341,0.01773002,
Foot Locker,1185732,44366,Midwest,Illinois,Chicago,Men's Athletic Footwear,M,50,150,75000,26250,0.35,Outlet,12790357,12690341,0.005910007,
Foot Locker,1185732,44367,Midwest,Illinois,Chicago,Women's Street Footwear,F,40,150,60000,21000,0.35,Outlet,12790357,12690341,0.004728005,
Foot Locker,1185732,44368,Midwest,Illinois,Chicago,Women's Athletic Footwear,F,45,75,33750,13500,0.4,Outlet,12790357,12690341,0.002659503,
Foot Locker,1185732,44369,Midwest,Illinois,Chicago,Men's Apparel,M,60,100,60000,21000,0.35,Outlet,12790357,12690341,0.004728005,
Foot Locker,1185732,44370,Midwest,Illinois,Chicago,Women's Apparel,F,50,225,112500,56250,0.5,Outlet,12790357,12690341,0.00886501,
Foot Locker,1185732,44371,Midwest,Illinois,Chicago,Men's Street Footwear,M,60,495,297000,118800,0.4,Outlet,12790357,12690341,0.023403626,
Foot Locker,1185732,44372,Midwest,Illinois,Chicago,Men's Athletic Footwear,M,55,200,110000,38500,0.35,Outlet,12790357,12690341,0.00866801,
Foot Locker,1185732,44373,Midwest,Illinois,Chicago,Women's Street Footwear,F,50,175,87500,30625,0.35,Outlet,12790357,12690341,0.006895008,
Foot Locker,1185732,44374,Midwest,Illinois,Chicago,Women's Athletic Footwear,F,50,100,50000,20000,0.4,Outlet,12790357,12690341,0.003940004,
Foot Locker,1185732,44375,Midwest,Illinois,Chicago,Men's Apparel,M,60,125,75000,26250,0.35,Outlet,12790357,12690341,0.005910007,
Foot Locker,1185732,44376,Midwest,Illinois,Chicago,Women's Apparel,F,65,250,162500,81250,0.5,Outlet,12790357,12690341,0.012805014,
Foot Locker,1185732,44377,Midwest,Illinois,Chicago,Men's Street Footwear,M,50,500,250000,100000,0.4,Outlet,12790357,12690341,0.019700022,
Foot Locker,1185732,44378,Midwest,Illinois,Chicago,Men's Athletic Footwear,M,45,250,112500,39375,0.35,Outlet,12790357,12690341,0.00886501,
Foot Locker,1185732,44379,Midwest,Illinois,Chicago,Women's Street Footwear,F,40,200,80000,28000,0.35,Outlet,12790357,12690341,0.006304007,
Foot Locker,1185732,44380,Midwest,Illinois,Chicago,Women's Athletic Footwear,F,40,175,70000,28000,0.4,Outlet,12790357,12690341,0.005516006,
Foot Locker,1185732,44381,Midwest,Illinois,Chicago,Men's Apparel,M,50,175,87500,30625,0.35,Outlet,12790357,12690341,0.006895008,
Foot Locker,1185732,44382,Midwest,Illinois,Chicago,Women's Apparel,F,55,350,192500,96250,0.5,Outlet,12790357,12690341,0.015169017,
Foot Locker,1185732,44383,Midwest,Illinois,Chicago,Men's Street Footwear,M,50,575,287500,115000,0.4,Outlet,12790357,12690341,0.022655026,
Foot Locker,1185732,44384,Midwest,Illinois,Chicago,Men's Athletic Footwear,M,45,325,146250,51188,0.35,Outlet,12790357,12690341,0.011524513,
Foot Locker,1185732,44385,Midwest,Illinois,Chicago,Women's Street Footwear,F,40,250,100000,35000,0.35,Outlet,12790357,12690341,0.007880009,
Foot Locker,1185732,44386,Midwest,Illinois,Chicago,Women's Athletic Footwear,F,40,200,80000,32000,0.4,Outlet,12790357,12690341,0.006304007,
Foot Locker,1185732,44387,Midwest,Illinois,Chicago,Men's Apparel,M,50,225,112500,39375,0.35,Outlet,12790357,12690341,0.00886501,
Foot Locker,1185732,44388,Midwest,Illinois,Chicago,Women's Apparel,F,55,400,220000,110000,0.5,Outlet,12790357,12690341,0.01733602,
Foot Locker,1185732,44389,Midwest,Illinois,Chicago,Men's Street Footwear,M,50,550,275000,110000,0.4,Outlet,12790357,12690341,0.021670024,
