Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Gender,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,2020 pop,2021 pop,Total Sales/cap,Units sold/cap
West Gear,1128299,12/26/2020,West,California,San Francisco,Men's Athletic Footwear,M,$65.00 ,675,"$438,750 ","$87,750 ",20%,Outlet,39503200,39145060,0.011208311,
West Gear,1128299,12/27/2020,West,California,San Francisco,Women's Street Footwear,F,$65.00 ,725,"$471,250 ","$164,938 ",35%,Outlet,39503200,39145060,0.012038556,
West Gear,1128299,12/28/2020,West,California,San Francisco,Women's Athletic Footwear,F,$60.00 ,625,"$375,000 ","$112,500 ",30%,Outlet,39503200,39145060,0.009579753,
West Gear,1128299,12/29/2020,West,California,San Francisco,Men's Apparel,M,$65.00 ,525,"$341,250 ","$170,625 ",50%,Outlet,39503200,39145060,0.008717575,
West Gear,1128299,12/30/2020,West,California,San Francisco,Women's Apparel,F,$80.00 ,700,"$560,000 ","$84,000 ",15%,Outlet,39503200,39145060,0.014305764,
West Gear,1128299,12/31/2020,West,California,San Francisco,Men's Street Footwear,M,$60.00 ,900,"$540,000 ","$216,000 ",40%,Outlet,39503200,39145060,0.013794844,
West Gear,1128299,1/1/2021,West,California,San Francisco,Men's Athletic Footwear,M,$65.00 ,750,"$487,500 ","$121,875 ",25%,Outlet,39503200,39145060,0.012453679,
West Gear,1128299,1/2/2021,West,California,San Francisco,Women's Street Footwear,F,$65.00 ,750,"$487,500 ","$195,000 ",40%,Outlet,39503200,39145060,0.012453679,
West Gear,1128299,1/3/2021,West,California,San Francisco,Women's Athletic Footwear,F,$60.00 ,650,"$390,000 ","$136,500 ",35%,Outlet,39503200,39145060,0.009962943,
West Gear,1128299,1/4/2021,West,California,San Francisco,Men's Apparel,M,$65.00 ,550,"$357,500 ","$196,625 ",55%,Outlet,39503200,39145060,0.009132698,
West Gear,1128299,1/5/2021,West,California,San Francisco,Women's Apparel,F,$80.00 ,725,"$580,000 ","$116,000 ",20%,Outlet,39503200,39145060,0.014816684,
West Gear,1128299,1/6/2021,West,California,San Francisco,Men's Street Footwear,M,$60.00 ,975,"$585,000 ","$234,000 ",40%,Outlet,39503200,39145060,0.014944414,
West Gear,1128299,1/7/2021,West,California,San Francisco,Men's Athletic Footwear,M,$65.00 ,825,"$536,250 ","$134,063 ",25%,Outlet,39503200,39145060,0.013699047,
West Gear,1128299,1/8/2021,West,California,San Francisco,Women's Street Footwear,F,$65.00 ,825,"$536,250 ","$214,500 ",40%,Outlet,39503200,39145060,0.013699047,
West Gear,1128299,1/9/2021,West,California,San Francisco,Women's Athletic Footwear,F,$60.00 ,700,"$420,000 ","$147,000 ",35%,Outlet,39503200,39145060,0.010729323,
West Gear,1128299,1/10/2021,West,California,San Francisco,Men's Apparel,M,$65.00 ,575,"$373,750 ","$205,563 ",55%,Outlet,39503200,39145060,0.00954782,
West Gear,1128299,1/11/2021,West,California,San Francisco,Women's Apparel,F,$80.00 ,875,"$700,000 ","$140,000 ",20%,Outlet,39503200,39145060,0.017882205,
West Gear,1128299,1/12/2021,West,California,San Francisco,Men's Street Footwear,M,$60.00 ,"1,025","$615,000 ","$215,250 ",35%,Outlet,39503200,39145060,0.015710795,
West Gear,1128299,1/13/2021,West,California,San Francisco,Men's Athletic Footwear,M,$65.00 ,875,"$568,750 ","$113,750 ",20%,Outlet,39503200,39145060,0.014529292,
West Gear,1128299,1/14/2021,West,California,San Francisco,Women's Street Footwear,F,$65.00 ,825,"$536,250 ","$187,688 ",35%,Outlet,39503200,39145060,0.013699047,
West Gear,1128299,1/15/2021,West,California,San Francisco,Women's Athletic Footwear,F,$60.00 ,725,"$435,000 ","$130,500 ",30%,Outlet,39503200,39145060,0.011112513,
West Gear,1128299,1/16/2021,West,California,San Francisco,Men's Apparel,M,$65.00 ,775,"$503,750 ","$251,875 ",50%,Outlet,39503200,39145060,0.012868801,
West Gear,1128299,1/17/2021,West,California,San Francisco,Women's Apparel,F,$80.00 ,775,"$620,000 ","$93,000 ",15%,Outlet,39503200,39145060,0.015838525,
West Gear,1128299,1/18/2021,West,California,San Francisco,Men's Street Footwear,M,$65.00 ,975,"$633,750 ","$221,813 ",35%,Outlet,39503200,39145060,0.016189782,
West Gear,1128299,1/19/2021,West,California,San Francisco,Men's Athletic Footwear,M,$70.00 ,925,"$647,500 ","$129,500 ",20%,Outlet,39503200,39145060,0.01654104,
West Gear,1128299,1/20/2021,West,California,San Francisco,Women's Street Footwear,F,$65.00 ,800,"$520,000 ","$182,000 ",35%,Outlet,39503200,39145060,0.013283924,
West Gear,1128299,1/21/2021,West,California,San Francisco,Women's Athletic Footwear,F,$65.00 ,750,"$487,500 ","$146,250 ",30%,Outlet,39503200,39145060,0.012453679,
West Gear,1128299,1/22/2021,West,California,San Francisco,Men's Apparel,M,$75.00 ,750,"$562,500 ","$281,250 ",50%,Outlet,39503200,39145060,0.014369629,
West Gear,1128299,1/23/2021,West,California,San Francisco,Women's Apparel,F,$80.00 ,725,"$580,000 ","$87,000 ",15%,Outlet,39503200,39145060,0.014816684,
West Gear,1128299,1/24/2021,West,California,San Francisco,Men's Street Footwear,M,$55.00 ,925,"$508,750 ","$152,625 ",30%,Outlet,39503200,39145060,0.012996531,
West Gear,1128299,1/25/2021,West,California,San Francisco,Men's Athletic Footwear,M,$60.00 ,925,"$555,000 ","$83,250 ",15%,Outlet,39503200,39145060,0.014178034,
West Gear,1128299,1/26/2021,West,California,San Francisco,Women's Street Footwear,F,$55.00 ,775,"$426,250 ","$127,875 ",30%,Outlet,39503200,39145060,0.010888986,
West Gear,1128299,1/27/2021,West,California,San Francisco,Women's Athletic Footwear,F,$55.00 ,725,"$398,750 ","$99,688 ",25%,Outlet,39503200,39145060,0.010186471,
West Gear,1128299,1/28/2021,West,California,San Francisco,Men's Apparel,M,$65.00 ,725,"$471,250 ","$212,063 ",45%,Outlet,39503200,39145060,0.012038556,
West Gear,1128299,1/29/2021,West,California,San Francisco,Women's Apparel,F,$70.00 ,775,"$542,500 ","$54,250 ",10%,Outlet,39503200,39145060,0.013858709,
West Gear,1128299,1/30/2021,West,California,San Francisco,Men's Street Footwear,M,$55.00 ,875,"$481,250 ","$144,375 ",30%,Outlet,39503200,39145060,0.012294016,
West Gear,1128299,1/31/2021,West,California,San Francisco,Men's Athletic Footwear,M,$60.00 ,875,"$525,000 ","$78,750 ",15%,Outlet,39503200,39145060,0.013411654,
West Gear,1128299,2/1/2021,West,California,San Francisco,Women's Street Footwear,F,$55.00 ,700,"$385,000 ","$115,500 ",30%,Outlet,39503200,39145060,0.009835213,
West Gear,1128299,2/2/2021,West,California,San Francisco,Women's Athletic Footwear,F,$55.00 ,675,"$371,250 ","$92,813 ",25%,Outlet,39503200,39145060,0.009483955,
West Gear,1128299,2/3/2021,West,California,San Francisco,Men's Apparel,M,$65.00 ,650,"$422,500 ","$190,125 ",45%,Outlet,39503200,39145060,0.010793188,
West Gear,1128299,2/4/2021,West,California,San Francisco,Women's Apparel,F,$70.00 ,700,"$490,000 ","$49,000 ",10%,Outlet,39503200,39145060,0.012517544,
West Gear,1128299,2/5/2021,West,California,San Francisco,Men's Street Footwear,M,$55.00 ,875,"$481,250 ","$144,375 ",30%,Outlet,39503200,39145060,0.012294016,
West Gear,1128299,2/6/2021,West,California,San Francisco,Men's Athletic Footwear,M,$60.00 ,875,"$525,000 ","$78,750 ",15%,Outlet,39503200,39145060,0.013411654,
West Gear,1128299,2/7/2021,West,California,San Francisco,Women's Street Footwear,F,$55.00 ,725,"$398,750 ","$119,625 ",30%,Outlet,39503200,39145060,0.010186471,
West Gear,1128299,2/8/2021,West,California,San Francisco,Women's Athletic Footwear,F,$55.00 ,700,"$385,000 ","$96,250 ",25%,Outlet,39503200,39145060,0.009835213,
West Gear,1128299,2/9/2021,West,California,San Francisco,Men's Apparel,M,$65.00 ,650,"$422,500 ","$190,125 ",45%,Outlet,39503200,39145060,0.010793188,
West Gear,1128299,2/10/2021,West,California,San Francisco,Women's Apparel,F,$70.00 ,775,"$542,500 ","$54,250 ",10%,Outlet,39503200,39145060,0.013858709,
West Gear,1128299,2/11/2021,West,California,San Francisco,Men's Street Footwear,M,$55.00 ,975,"$536,250 ","$160,875 ",30%,Outlet,39503200,39145060,0.013699047,
West Gear,1128299,2/12/2021,West,California,San Francisco,Men's Athletic Footwear,M,$60.00 ,975,"$585,000 ","$87,750 ",15%,Outlet,39503200,39145060,0.014944414,
West Gear,1128299,2/13/2021,West,California,San Francisco,Women's Street Footwear,F,$55.00 ,775,"$426,250 ","$127,875 ",30%,Outlet,39503200,39145060,0.010888986,
West Gear,1128299,2/14/2021,West,California,San Francisco,Women's Athletic Footwear,F,$55.00 ,775,"$426,250 ","$106,563 ",25%,Outlet,39503200,39145060,0.010888986,
West Gear,1128299,2/15/2021,West,California,San Francisco,Men's Apparel,M,$65.00 ,700,"$455,000 ","$204,750 ",45%,Outlet,39503200,39145060,0.011623433,
West Gear,1128299,2/16/2021,West,California,San Francisco,Women's Apparel,F,$70.00 ,800,"$560,000 ","$56,000 ",10%,Outlet,39503200,39145060,0.014305764,
Kohl's,1189833,2/17/2021,West,California,San Francisco,Men's Street Footwear,M,$35.00 ,700,"$245,000 ","$98,000 ",40%,Outlet,39503200,39145060,0.006258772,
Kohl's,1189833,2/18/2021,West,California,San Francisco,Men's Athletic Footwear,M,$45.00 ,700,"$315,000 ","$78,750 ",25%,Outlet,39503200,39145060,0.008046992,
Kohl's,1189833,3/9/2021,West,California,San Francisco,Women's Street Footwear,F,$45.00 ,700,"$315,000 ","$126,000 ",40%,Outlet,39503200,39145060,0.008046992,
Kohl's,1189833,3/10/2021,West,California,San Francisco,Women's Athletic Footwear,F,$45.00 ,550,"$247,500 ","$86,625 ",35%,Outlet,39503200,39145060,0.006322637,
Kohl's,1189833,3/11/2021,West,California,Los Angeles,Men's Apparel,M,$50.00 ,500,"$250,000 ","$137,500 ",55%,Outlet,39503200,39145060,0.006386502,
Kohl's,1189833,3/12/2021,West,California,Los Angeles,Women's Apparel,F,$45.00 ,700,"$315,000 ","$63,000 ",20%,Outlet,39503200,39145060,0.008046992,
Kohl's,1189833,3/13/2021,West,California,Los Angeles,Men's Street Footwear,M,$35.00 ,750,"$262,500 ","$105,000 ",40%,Outlet,39503200,39145060,0.006705827,
Kohl's,1189833,3/14/2021,West,California,Los Angeles,Men's Athletic Footwear,M,$45.00 ,650,"$292,500 ","$73,125 ",25%,Outlet,39503200,39145060,0.007472207,
Kohl's,1189833,3/15/2021,West,California,Los Angeles,Women's Street Footwear,F,$45.00 ,675,"$303,750 ","$121,500 ",40%,Outlet,39503200,39145060,0.0077596,
Kohl's,1189833,3/16/2021,West,California,Los Angeles,Women's Athletic Footwear,F,$45.00 ,525,"$236,250 ","$82,688 ",35%,Outlet,39503200,39145060,0.006035244,
Kohl's,1189833,3/17/2021,West,California,Los Angeles,Men's Apparel,M,$50.00 ,450,"$225,000 ","$123,750 ",55%,Outlet,39503200,39145060,0.005747852,
Kohl's,1189833,3/18/2021,West,California,Los Angeles,Women's Apparel,F,$45.00 ,650,"$292,500 ","$58,500 ",20%,Outlet,39503200,39145060,0.007472207,
Kohl's,1189833,3/19/2021,West,California,Los Angeles,Men's Street Footwear,M,$35.00 ,800,"$280,000 ","$112,000 ",40%,Outlet,39503200,39145060,0.007152882,
Kohl's,1189833,3/20/2021,West,California,Los Angeles,Men's Athletic Footwear,M,$45.00 ,650,"$292,500 ","$73,125 ",25%,Outlet,39503200,39145060,0.007472207,
Kohl's,1189833,3/21/2021,West,California,Los Angeles,Women's Street Footwear,F,$45.00 ,650,"$292,500 ","$117,000 ",40%,Outlet,39503200,39145060,0.007472207,
Kohl's,1189833,3/22/2021,West,California,Los Angeles,Women's Athletic Footwear,F,$45.00 ,550,"$247,500 ","$86,625 ",35%,Outlet,39503200,39145060,0.006322637,
Kohl's,1189833,3/23/2021,West,California,Los Angeles,Men's Apparel,M,$50.00 ,425,"$212,500 ","$116,875 ",55%,Outlet,39503200,39145060,0.005428527,
Kohl's,1189833,4/6/2021,West,California,Los Angeles,Women's Apparel,F,$45.00 ,625,"$281,250 ","$56,250 ",20%,Outlet,39503200,39145060,0.007184815,
Kohl's,1189833,4/7/2021,West,California,Los Angeles,Men's Street Footwear,M,$45.00 ,800,"$360,000 ","$144,000 ",40%,Outlet,39503200,39145060,0.009196563,
Kohl's,1189833,4/8/2021,West,California,Los Angeles,Men's Athletic Footwear,M,$50.00 ,600,"$300,000 ","$75,000 ",25%,Outlet,39503200,39145060,0.007663802,
Kohl's,1189833,4/9/2021,West,California,Los Angeles,Women's Street Footwear,F,$50.00 ,625,"$312,500 ","$125,000 ",40%,Outlet,39503200,39145060,0.007983127,
Kohl's,1189833,4/10/2021,West,California,Los Angeles,Women's Athletic Footwear,F,$45.00 ,525,"$236,250 ","$82,688 ",35%,Outlet,39503200,39145060,0.006035244,
Kohl's,1189833,4/11/2021,West,California,Los Angeles,Men's Apparel,M,$50.00 ,425,"$212,500 ","$116,875 ",55%,Outlet,39503200,39145060,0.005428527,
Kohl's,1189833,4/12/2021,West,California,Los Angeles,Women's Apparel,F,$65.00 ,600,"$390,000 ","$78,000 ",20%,Outlet,39503200,39145060,0.009962943,
Kohl's,1189833,4/13/2021,West,California,Los Angeles,Men's Street Footwear,M,$45.00 ,800,"$360,000 ","$144,000 ",40%,Outlet,39503200,39145060,0.009196563,
Kohl's,1189833,4/14/2021,West,California,Los Angeles,Men's Athletic Footwear,M,$50.00 ,650,"$325,000 ","$81,250 ",25%,Outlet,39503200,39145060,0.008302452,
Kohl's,1189833,4/15/2021,West,California,Los Angeles,Women's Street Footwear,F,$50.00 ,650,"$325,000 ","$130,000 ",40%,Outlet,39503200,39145060,0.008302452,
Kohl's,1189833,4/16/2021,West,California,Los Angeles,Women's Athletic Footwear,F,$45.00 ,550,"$247,500 ","$86,625 ",35%,Outlet,39503200,39145060,0.006322637,
Kohl's,1189833,4/17/2021,West,California,Los Angeles,Men's Apparel,M,$50.00 ,450,"$225,000 ","$123,750 ",55%,Outlet,39503200,39145060,0.005747852,
Kohl's,1189833,4/18/2021,West,California,Los Angeles,Women's Apparel,F,$65.00 ,625,"$406,250 ","$81,250 ",20%,Outlet,39503200,39145060,0.010378066,
Kohl's,1189833,4/19/2021,West,California,Los Angeles,Men's Street Footwear,M,$45.00 ,900,"$405,000 ","$162,000 ",40%,Outlet,39503200,39145060,0.010346133,
Kohl's,1189833,4/20/2021,West,California,Los Angeles,Men's Athletic Footwear,M,$50.00 ,750,"$375,000 ","$93,750 ",25%,Outlet,39503200,39145060,0.009579753,
Kohl's,1189833,4/21/2021,West,California,Los Angeles,Women's Street Footwear,F,$50.00 ,750,"$375,000 ","$150,000 ",40%,Outlet,39503200,39145060,0.009579753,
Kohl's,1189833,4/22/2021,West,California,Los Angeles,Women's Athletic Footwear,F,$45.00 ,625,"$281,250 ","$98,438 ",35%,Outlet,39503200,39145060,0.007184815,
Kohl's,1189833,4/23/2021,West,California,Los Angeles,Men's Apparel,M,$50.00 ,500,"$250,000 ","$137,500 ",55%,Outlet,39503200,39145060,0.006386502,
Kohl's,1189833,4/24/2021,West,California,Los Angeles,Women's Apparel,F,$65.00 ,800,"$520,000 ","$104,000 ",20%,Outlet,39503200,39145060,0.013283924,
Kohl's,1189833,4/25/2021,West,California,Los Angeles,Men's Street Footwear,M,$45.00 ,950,"$427,500 ","$171,000 ",40%,Outlet,39503200,39145060,0.010920918,
Kohl's,1189833,4/26/2021,West,California,Los Angeles,Men's Athletic Footwear,M,$50.00 ,800,"$400,000 ","$100,000 ",25%,Outlet,39503200,39145060,0.010218403,
Kohl's,1189833,4/27/2021,West,California,Los Angeles,Women's Street Footwear,F,$50.00 ,750,"$375,000 ","$150,000 ",40%,Outlet,39503200,39145060,0.009579753,
Kohl's,1189833,4/28/2021,West,California,Los Angeles,Women's Athletic Footwear,F,$45.00 ,650,"$292,500 ","$102,375 ",35%,Outlet,39503200,39145060,0.007472207,
Kohl's,1189833,4/29/2021,West,California,Los Angeles,Men's Apparel,M,$50.00 ,700,"$350,000 ","$192,500 ",55%,Outlet,39503200,39145060,0.008941103,
Kohl's,1189833,4/30/2021,West,California,Los Angeles,Women's Apparel,F,$65.00 ,700,"$455,000 ","$91,000 ",20%,Outlet,39503200,39145060,0.011623433,
Kohl's,1189833,5/1/2021,West,California,Los Angeles,Men's Street Footwear,M,$50.00 ,900,"$450,000 ","$180,000 ",40%,Outlet,39503200,39145060,0.011495703,
Kohl's,1189833,5/2/2021,West,California,Los Angeles,Men's Athletic Footwear,M,$55.00 ,850,"$467,500 ","$116,875 ",25%,Outlet,39503200,39145060,0.011942759,
Kohl's,1189833,5/3/2021,West,California,Los Angeles,Women's Street Footwear,F,$50.00 ,725,"$362,500 ","$145,000 ",40%,Outlet,39503200,39145060,0.009260428,
Kohl's,1189833,5/4/2021,West,California,Los Angeles,Women's Athletic Footwear,F,$50.00 ,675,"$337,500 ","$118,125 ",35%,Outlet,39503200,39145060,0.008621778,
Kohl's,1189833,5/5/2021,West,California,Los Angeles,Men's Apparel,M,$60.00 ,675,"$405,000 ","$222,750 ",55%,Outlet,39503200,39145060,0.010346133,
Kohl's,1189833,5/6/2021,West,California,Los Angeles,Women's Apparel,F,$65.00 ,650,"$422,500 ","$84,500 ",20%,Outlet,39503200,39145060,0.010793188,
Kohl's,1189833,5/7/2021,West,California,Los Angeles,Men's Street Footwear,M,$50.00 ,850,"$425,000 ","$170,000 ",40%,Outlet,39503200,39145060,0.010857053,
Kohl's,1189833,5/8/2021,West,California,Los Angeles,Men's Athletic Footwear,M,$55.00 ,850,"$467,500 ","$116,875 ",25%,Outlet,39503200,39145060,0.011942759,
Kohl's,1189833,5/9/2021,West,California,Los Angeles,Women's Street Footwear,F,$50.00 ,700,"$350,000 ","$140,000 ",40%,Outlet,39503200,39145060,0.008941103,
Kohl's,1189833,5/10/2021,West,California,Los Angeles,Women's Athletic Footwear,F,$50.00 ,650,"$325,000 ","$113,750 ",35%,Outlet,39503200,39145060,0.008302452,
Kohl's,1189833,5/11/2021,West,California,Los Angeles,Men's Apparel,M,$60.00 ,650,"$390,000 ","$214,500 ",55%,Outlet,39503200,39145060,0.009962943,
Kohl's,1189833,5/12/2021,West,California,Los Angeles,Women's Apparel,F,$65.00 ,700,"$455,000 ","$91,000 ",20%,Outlet,39503200,39145060,0.011623433,
Kohl's,1189833,5/13/2021,West,California,Los Angeles,Men's Street Footwear,M,$50.00 ,800,"$400,000 ","$160,000 ",40%,Outlet,39503200,39145060,0.010218403,
Kohl's,1189833,5/14/2021,West,California,Los Angeles,Men's Athletic Footwear,M,$55.00 ,800,"$440,000 ","$110,000 ",25%,Outlet,39503200,39145060,0.011240243,
Kohl's,1189833,5/15/2021,West,California,Los Angeles,Women's Street Footwear,F,$50.00 ,650,"$325,000 ","$130,000 ",40%,Outlet,39503200,39145060,0.008302452,
Kohl's,1189833,5/16/2021,West,California,Los Angeles,Women's Athletic Footwear,F,$50.00 ,625,"$312,500 ","$109,375 ",35%,Outlet,39503200,39145060,0.007983127,
Kohl's,1189833,5/17/2021,West,California,Los Angeles,Men's Apparel,M,$60.00 ,600,"$360,000 ","$198,000 ",55%,Outlet,39503200,39145060,0.009196563,
Kohl's,1189833,5/18/2021,West,California,Los Angeles,Women's Apparel,F,$65.00 ,650,"$422,500 ","$84,500 ",20%,Outlet,39503200,39145060,0.010793188,
Kohl's,1189833,5/19/2021,West,California,Los Angeles,Men's Street Footwear,M,$50.00 ,825,"$412,500 ","$165,000 ",40%,Outlet,39503200,39145060,0.010537728,
Kohl's,1189833,5/20/2021,West,California,Los Angeles,Men's Athletic Footwear,M,$55.00 ,825,"$453,750 ","$113,438 ",25%,Outlet,39503200,39145060,0.011591501,
Kohl's,1189833,5/21/2021,West,California,Los Angeles,Women's Street Footwear,F,$50.00 ,675,"$337,500 ","$135,000 ",40%,Outlet,39503200,39145060,0.008621778,
Kohl's,1189833,5/22/2021,West,California,Los Angeles,Women's Athletic Footwear,F,$50.00 ,650,"$325,000 ","$113,750 ",35%,Outlet,39503200,39145060,0.008302452,
Kohl's,1189833,5/23/2021,West,California,Los Angeles,Men's Apparel,M,$60.00 ,600,"$360,000 ","$198,000 ",55%,Outlet,39503200,39145060,0.009196563,
Kohl's,1189833,5/24/2021,West,California,Los Angeles,Women's Apparel,F,$65.00 ,700,"$455,000 ","$91,000 ",20%,Outlet,39503200,39145060,0.011623433,
Kohl's,1189833,5/25/2021,West,California,Los Angeles,Men's Street Footwear,M,$50.00 ,900,"$450,000 ","$180,000 ",40%,Outlet,39503200,39145060,0.011495703,
Kohl's,1189833,5/26/2021,West,California,Los Angeles,Men's Athletic Footwear,M,$55.00 ,900,"$495,000 ","$123,750 ",25%,Outlet,39503200,39145060,0.012645274,
Kohl's,1189833,5/27/2021,West,California,Los Angeles,Women's Street Footwear,F,$50.00 ,700,"$350,000 ","$140,000 ",40%,Outlet,39503200,39145060,0.008941103,
Kohl's,1189833,5/28/2021,West,California,Los Angeles,Women's Athletic Footwear,F,$50.00 ,700,"$350,000 ","$122,500 ",35%,Outlet,39503200,39145060,0.008941103,
Kohl's,1189833,5/29/2021,West,California,Los Angeles,Men's Apparel,M,$60.00 ,625,"$375,000 ","$206,250 ",55%,Outlet,39503200,39145060,0.009579753,
Kohl's,1189833,5/30/2021,West,California,Los Angeles,Women's Apparel,F,$65.00 ,725,"$471,250 ","$94,250 ",20%,Outlet,39503200,39145060,0.012038556,
Foot Locker,1185732,5/31/2021,West,California,Los Angeles,Men's Street Footwear,M,$45.00 ,475,"$213,750 ","$85,500 ",40%,Outlet,39503200,39145060,0.005460459,
Foot Locker,1185732,6/1/2021,West,California,Los Angeles,Men's Athletic Footwear,M,$45.00 ,275,"$123,750 ","$43,313 ",35%,Outlet,39503200,39145060,0.003161318,
Foot Locker,1185732,6/2/2021,West,California,Los Angeles,Women's Street Footwear,F,$35.00 ,275,"$96,250 ","$33,688 ",35%,Outlet,39503200,39145060,0.002458803,
Foot Locker,1185732,6/3/2021,West,California,Los Angeles,Women's Athletic Footwear,F,$40.00 ,125,"$50,000 ","$20,000 ",40%,Outlet,39503200,39145060,0.0012773,
